"Animal_ID","sex","DateTime","date","time","weight","Activity","EE","H2Omg","H2Oml","Deg_C","CO2","VO2","VCO2","RQ","SD_VO2","SD_VCO2","SD_H2Oml","SD_H2Omg","SS4_FR","H2O_WVP","BP","experiment_day","replicate"
1102,"F",2022-10-27 11:49:28,2022-10-27,11:49:28,19,4.016667,0.088530016554,5.112708,6.159889,32.34972,0.06693113,0.2841693,0.3215091,1.13139983805429,0.01942082,0.01313158,0.05123296,0.04252335,1733.148,0.9429457,101.2417,NA,"rep2"
1102,"F",2022-10-27 11:57:28,2022-10-27,11:57:28,19,4.983333,0.128675326374,5.135388,6.187214,32.40165,0.07438204,0.4171101,0.4527648,1.08548030843655,0.01882826,0.009553786,0.07012604,0.05820461,1733.249,0.9436045,101.2676,NA,"rep2"
1102,"F",2022-10-27 12:33:28,2022-10-27,12:33:28,19,8,0.10243035369,4.957107,5.972418,32.4122,0.06859279,0.3322805,0.3595435,1.08204814907887,0.01300523,0.02071256,0.03091048,0.02565576,1733.911,0.925405,101.3382,"baseline","rep2"
1102,"F",2022-10-27 12:49:28,2022-10-27,12:49:28,19,16.65,0.1314997425,4.358692,5.251436,32.38103,0.07863214,0.4322098,0.4415222,1.02154601769789,0.09240197,0.08555979,0.02818547,0.02339393,1734.004,0.8849038,101.3773,"baseline","rep2"
1102,"F",2022-10-27 13:29:28,2022-10-27,13:29:28,19,21.98334,0.164028877488,4.579163,5.517064,32.43197,0.08271725,0.525629,0.5988343,1.13927180577936,0.07126607,0.05807659,0.1012823,0.08406435,1733.969,0.8787565,101.3934,"baseline","rep2"
1102,"F",2022-10-27 13:53:28,2022-10-27,13:53:28,19,47.36666,0.044800581588,4.425325,5.331717,32.37455,0.05686397,0.146007,0.1548488,1.06055737053703,0.04099302,0.04204778,0.03165499,0.02627369,1734.108,0.86645,101.4249,"baseline","rep2"
1102,"F",2022-10-27 14:17:28,2022-10-27,14:17:28,19,14,0.11029436565,4.365556,5.259706,32.41273,0.07003186,0.3583553,0.3851367,1.07473420931684,0.02061472,0.01298237,0.0368783,0.030609,1734.38,0.8573185,101.4577,"baseline","rep2"
1102,"F",2022-10-27 14:49:28,2022-10-27,14:49:28,19,34.4167,0.116294583972,4.187306,5.044947,32.4044,0.07129939,0.3812772,0.3938785,1.0330502322195,0.03661394,0.03745924,0.02826152,0.02345705,1734.982,0.8421916,101.5117,"baseline","rep2"
1102,"F",2022-10-27 15:19:29,2022-10-27,15:19:29,19,36.1916,0.084622157844,4.026655,4.851392,32.4195,0.06613362,0.2682742,0.3192592,1.19004809258587,0.01968217,0.01273585,0.05861811,0.048653,1735.314,0.8274363,101.5709,"baseline","rep2"
1102,"F",2022-10-27 15:27:29,2022-10-27,15:27:29,19,8.39169999999999,0.089738407416,3.982519,4.798215,32.3583,0.06649744,0.287972,0.3261686,1.13263997888684,0.02207222,0.01767256,0.05464696,0.04535703,1735.2,0.824801,101.5864,"baseline","rep2"
1102,"F",2022-10-27 16:03:29,2022-10-27,16:03:29,19,18.975,0.076693330308,3.780816,4.5552,32.41875,0.06461451,0.242229,0.2925838,1.20788097213794,0.02196417,0.01187787,0.1777618,0.1475423,1735.692,0.8128484,101.65,"baseline","rep2"
1102,"F",2022-10-27 16:19:29,2022-10-27,16:19:29,19,5.38330000000002,0.082066141248,3.708359,4.467902,32.35222,0.06572211,0.2595948,0.311669,1.20059800889694,0.01473692,0.00771058,0.03820782,0.03171255,1735.744,0.8016307,101.6909,"baseline","rep2"
1102,"F",2022-10-27 16:59:29,2022-10-27,16:59:29,19,38.6417,0.15409577358,3.611311,4.350977,32.41973,0.07784513,0.505013,0.52261,1.03484464756353,0.0125656,0.02101593,0.04960804,0.04117469,1736.45,0.7897038,101.7682,"baseline","rep2"
1102,"F",2022-10-27 17:23:29,2022-10-27,17:23:29,19,3.81670000000003,0.053249126406,3.392161,4.086941,32.40942,0.05793812,0.1765921,0.173179,0.980672408335367,0.02008328,0.02146287,0.02782444,0.02309428,1736.119,0.7750862,101.8042,"baseline","rep2"
1102,"F",2022-10-27 17:47:29,2022-10-27,17:47:29,19,47.9666,0.135066734208,3.332244,4.014752,32.44767,0.075402,0.438069,0.4743963,1.08292597741452,0.03120054,0.02998562,0.05319593,0.04415261,1737.143,0.7688681,101.8823,"baseline","rep2"
1102,"F",2022-10-27 18:19:29,2022-10-27,18:19:29,19,30.2167,0.088420452246,3.14881,3.793746,32.40107,0.06587153,0.2870171,0.3097105,1.07906636921633,0.01684131,0.01039301,0.04487774,0.03724854,1737.076,0.752811,101.9861,"baseline","rep2"
1102,"F",2022-10-27 18:49:30,2022-10-27,18:49:30,19,16.3083,0.078059917194,3.092885,3.726368,32.42535,0.06358029,0.2553459,0.266438,1.04343950695899,0.01321933,0.01271085,0.02813829,0.02335478,1737.344,0.74567,102.054,"baseline","rep2"
1102,"F",2022-10-27 18:57:30,2022-10-27,18:57:30,19,6.35840000000002,0.085410137778,3.005206,3.62073,32.4118,0.06652702,0.2716897,0.3189631,1.17399776288906,0.01485312,0.009255838,0.03518112,0.02920033,1737.446,0.7397817,102.0676,"baseline","rep2"
1102,"F",2022-10-27 19:33:30,2022-10-27,19:33:30,19,236.275,0.132599276502,3.325012,4.006039,32.42289,0.07608286,0.4287461,0.4704336,1.09723120513516,0.02571378,0.01102451,0.03078702,0.02555318,1737.415,0.7618571,102.1544,"baseline","rep2"
1102,"F",2022-10-27 19:49:30,2022-10-27,19:49:30,19,30.5833,0.07112481915,3.040573,3.663341,32.42225,0.06388522,0.2253843,0.2686927,1.19215357946405,0.02381138,0.01243212,0.07405883,0.06146883,1737.454,0.7397652,102.1809,"baseline","rep2"
1102,"F",2022-10-27 20:29:30,2022-10-27,20:29:30,19,562.35,0.207344522406,3.350197,4.036382,30.1531,0.09028639,0.6862947,0.6790729,0.989477115297554,0.1093613,0.08666699,0.03412165,0.02832095,1737.52,0.7804438,102.25,"baseline","rep2"
1102,"F",2022-10-27 20:53:30,2022-10-27,20:53:30,19,840.942,0.31875746112,2.39612,2.886892,23.96782,0.1112736,1.06122,1.022022,0.963063266806129,0.0246547,0.02216886,0.02548594,0.02115331,1737.41,0.7243437,102.2889,"baseline","rep2"
1102,"F",2022-10-27 21:17:30,2022-10-27,21:17:30,19,999.208,0.32349301362,1.587002,1.912051,19.63228,0.1123787,1.077795,1.034322,0.95966487133453,0.0283375,0.01529302,0.02028035,0.0168327,1737.49,0.6541669,102.3271,"baseline","rep2"
1102,"F",2022-10-27 21:49:30,2022-10-27,21:49:30,19,1147.183,0.264784471182,1.14916,1.38453,21.08175,0.1019715,0.8803393,0.8532164,0.969190401927984,0.02879894,0.009873906,0.01649304,0.01368922,1737.434,0.6243445,102.3839,"baseline","rep2"
1102,"F",2022-10-27 22:19:31,2022-10-27,22:19:31,19,1156.325,0.34873581372,1.325225,1.596656,21.3441,0.1186562,1.155994,1.136068,0.982762886312559,0.02122595,0.01903589,0.02776416,0.02304425,1737.358,0.6467024,102.4416,"baseline","rep2"
1102,"F",2022-10-27 22:27:31,2022-10-27,22:27:31,19,344.474999999999,0.31844878506,1.212814,1.461221,21.34159,0.1136513,1.050191,1.05667,1.00616935395561,0.0379991,0.01711476,0.02377037,0.01972942,1737.31,0.6432522,102.4514,"baseline","rep2"
1102,"F",2022-10-27 23:19:31,2022-10-27,23:19:31,19,670.783,0.34149759168,1.392044,1.677162,21.36923,0.116742,1.135042,1.101651,0.970581705346586,0.03866969,0.02993014,0.02422312,0.0201052,1737.398,0.6619443,102.5178,"baseline","rep2"
1102,"F",2022-10-28 00:23:31,2022-10-28,00:23:31,19,895.665000000001,0.34504597512,1.561144,1.880896,21.33185,0.1196129,1.143064,1.126538,0.985542366831603,0.08072752,0.06137903,0.01989805,0.01651538,1737.412,0.6725404,102.57,"baseline","rep2"
1102,"F",2022-10-28 00:47:31,2022-10-28,00:47:31,19,975,0.281491655634,1.483764,1.787668,21.33728,0.1074774,0.9315659,0.922447,0.990211213184167,0.01919532,0.01349892,0.02843056,0.02359738,1737.432,0.6695965,102.5896,"baseline","rep2"
1102,"F",2022-10-28 01:19:31,2022-10-28,01:19:31,19,805.99,0.159092450412,1.6408,1.976867,21.28415,0.08453873,0.5256212,0.5244735,0.99781648837604,0.08301408,0.03333591,0.02028117,0.01683335,1737.361,0.6797447,102.641,"baseline","rep2"
1102,"F",2022-10-28 01:49:32,2022-10-28,01:49:32,19,701.889999999999,0.243284539176,1.700492,2.048785,21.28613,0.1022191,0.7967418,0.8271093,1.03811460626266,0.1963127,0.1537142,0.01988578,0.01650519,1737.486,0.6803689,102.6901,"baseline","rep2"
1102,"F",2022-10-28 02:49:32,2022-10-28,02:49:32,19,663.559999999999,0.3454786314,1.803092,2.1724,21.32174,0.1162314,1.16782,1.044845,0.894696956722783,0.0428578,0.03585003,0.03316348,0.02752567,1737.459,0.6811525,102.7504,"baseline","rep2"
1102,"F",2022-10-28 03:29:32,2022-10-28,03:29:32,19,1623.43,0.3542519064,1.897879,2.286601,21.31333,0.1195599,1.187922,1.105423,0.930551837578562,0.06035783,0.03760424,0.02661968,0.02209429,1737.404,0.6889696,102.7799,"baseline","rep2"
1102,"F",2022-10-28 03:53:32,2022-10-28,03:53:32,19,1064.23,0.31871875644,1.944821,2.343158,21.30018,0.1147324,1.06248,1.016949,0.957146487463293,0.03406801,0.02684301,0.01622642,0.01346792,1737.523,0.6850366,102.7975,"baseline","rep2"
1102,"F",2022-10-28 04:17:32,2022-10-28,04:17:32,19,744.639999999999,0.28542344691,1.95392,2.354121,21.29745,0.1128431,0.9397869,0.9524026,1.01342400069633,0.03369287,0.02886737,0.02357478,0.0195671,1737.374,0.6843463,102.8284,"baseline","rep2"
1102,"F",2022-10-28 05:19:33,2022-10-28,05:19:33,19,956.009999999998,0.282867953802,2.116418,2.549901,21.33715,0.1115707,0.9240779,0.9698688,1.04955307339349,0.1315339,0.08933551,0.02274021,0.01887438,1737.427,0.6792023,102.8892,"baseline","rep2"
1102,"F",2022-10-28 05:27:33,2022-10-28,05:27:33,19,215.299999999999,0.33461707986,2.060149,2.482107,21.29157,0.1191779,1.106047,1.101284,0.995693673053677,0.08951556,0.06344026,0.02606725,0.02163582,1737.443,0.6764766,102.8953,"baseline","rep2"
1102,"F",2022-10-28 06:03:33,2022-10-28,06:03:33,19,614.450000000001,0.176784910638,2.008646,2.420055,21.35975,0.08718104,0.5929841,0.5510532,0.929288323245092,0.02098316,0.01078266,0.01901103,0.01577916,1737.391,0.6712204,102.9379,"baseline","rep2"
1102,"F",2022-10-28 06:19:33,2022-10-28,06:19:33,19,215.549999999999,0.32719821834,1.991115,2.398934,21.45634,0.1138721,1.098223,1.017366,0.926374698034916,0.0382207,0.02601446,0.01414093,0.01173697,1737.42,0.6657778,102.9482,"baseline","rep2"
1102,"F",2022-10-28 06:59:33,2022-10-28,06:59:33,19,139.510000000002,0.138966703134,2.074698,2.499636,23.83582,0.08146244,0.4575903,0.4636061,1.01314669476167,0.01370236,0.01028779,0.01970438,0.01635464,1737.479,0.6765341,103.0036,"baseline","rep2"
1102,"F",2022-10-28 07:23:33,2022-10-28,07:23:33,19,49.4099999999999,0.192907133412,2.270125,2.73509,25.25129,0.09170035,0.6326858,0.6525354,1.0313735506629,0.06113419,0.05686798,0.0338561,0.02810056,1737.402,0.6930584,103.0209,"baseline","rep2"
1102,"F",2022-10-28 07:47:33,2022-10-28,07:47:33,19,95.119999999999,0.143460372678,2.588035,3.118114,26.74225,0.0817837,0.4692055,0.4899343,1.04417851026895,0.0258938,0.007065402,0.03270274,0.02714327,1737.396,0.7155187,103.0772,"baseline","rep2"
1102,"F",2022-10-28 08:19:33,2022-10-28,08:19:33,19,110.52,0.15410779272,3.065596,3.693489,28.7412,0.08482059,0.4945948,0.5599142,1.1320664916008,0.03625686,0.04756662,0.03475128,0.02884356,1737.429,0.7596059,103.1127,"baseline","rep2"
1102,"F",2022-10-28 08:49:34,2022-10-28,08:49:34,19,128.939999999999,0.128164070958,3.574509,4.306637,30.52837,0.08161291,0.4005569,0.5040444,1.25835904961318,0.01836545,0.03040905,0.03300946,0.02739784,1737.435,0.8049302,103.151,"baseline","rep2"
1102,"F",2022-10-28 08:57:34,2022-10-28,08:57:34,19,6.54000000000087,0.118261574844,3.569951,4.301146,31.03752,0.07645214,0.3825572,0.4189587,1.09515309083191,0.03065963,0.03237087,0.05674515,0.04709847,1737.42,0.8095529,103.1721,"baseline","rep2"
1102,"F",2022-10-28 09:33:34,2022-10-28,09:33:34,19,80.9399999999987,0.080895862992,4.329193,5.215896,32.33194,0.07110243,0.2531848,0.3168744,1.25155380575769,0.09697153,0.05705389,0.1750602,0.1452999,1737.46,0.848987,103.1962,"baseline","rep2"
1102,"F",2022-10-28 09:49:34,2022-10-28,09:49:34,19,34.1100000000006,0.111329837976,4.588394,5.528186,32.32914,0.07349332,0.3568782,0.4060039,1.13765396709578,0.01375589,0.01417407,0.03972658,0.03297305,1737.583,0.8524839,103.2113,"baseline","rep2"
1102,"F",2022-10-28 10:29:34,2022-10-28,10:29:34,19,72.9400000000023,0.082980282672,4.539959,5.469831,32.33162,0.06780194,0.258664,0.3287612,1.27099712368169,0.02236717,0.0162512,0.03277979,0.02720723,1737.452,0.8515979,103.2095,"baseline","rep2"
1102,"F",2022-10-28 10:53:34,2022-10-28,10:53:34,19,54.0099999999984,0.063715782396,4.160193,5.012281,32.28074,0.06553122,0.1959096,0.2620705,1.33771137300061,0.01573784,0.01098443,0.6117117,0.5077206,1738.829,0.8208543,103.2318,"baseline","rep2"
1102,"F",2022-10-28 11:17:34,2022-10-28,11:17:34,19,45.880000000001,0.219509939502,4.209699,5.071926,32.34594,0.09412275,0.7067233,0.7896044,1.11727517686201,0.1168482,0.09014233,0.06909952,0.0573526,1737.48,0.8166127,103.229,"baseline","rep2"
1102,"F",2022-10-28 11:49:34,2022-10-28,11:49:34,19,59.119999999999,0.11300246055,4.360513,5.25363,32.29705,0.07242059,0.3618257,0.4135798,1.14303599771934,0.01818651,0.01102032,0.02823139,0.02343208,1737.408,0.8230656,103.1955,"baseline","rep2"
1102,"F",2022-10-28 12:19:35,2022-10-28,12:19:35,19,60.7200000000012,0.105671163234,4.300024,5.180752,32.3218,0.07164279,0.3328713,0.4062751,1.22051705869506,0.02127968,0.01659952,0.03866163,0.03208916,1737.494,0.8162465,103.1775,"baseline","rep2"
1102,"F",2022-10-28 12:27:35,2022-10-28,12:27:35,19,17.2999999999993,0.079865836722,4.145776,4.994911,32.3073,0.06626979,0.2498187,0.313347,1.25429761663158,0.06257498,0.02436324,0.279278,0.2318007,1737.783,0.806767,103.1679,"baseline","rep2"
1102,"F",2022-10-28 13:03:35,2022-10-28,13:03:35,19,62.1599999999999,0.105240574278,4.166968,5.020443,32.29264,0.07275058,0.3257205,0.4252668,1.30561877437865,0.03457314,0.031957,0.2788475,0.2314435,1737.626,0.7997057,103.1251,"baseline","rep2"
1102,"F",2022-10-28 13:19:35,2022-10-28,13:19:35,19,49.8199999999997,0.101807794242,4.085743,4.922582,32.32282,0.07003078,0.3251903,0.3754264,1.15448216013823,0.01928952,0.01623947,0.03479716,0.02888171,1737.386,0.7825011,103.1121,"baseline","rep2"
1102,"F",2022-10-28 13:59:35,2022-10-28,13:59:35,19,50,0.117326623302,4.06366,4.895977,32.30872,0.0743384,0.3686037,0.45459,1.23327573760111,0.007403227,0.008007487,0.05309503,0.04406883,1737.386,0.7743199,103.0785,"baseline","rep2"
1102,"F",2022-10-28 14:23:35,2022-10-28,14:23:35,19,53.9900000000016,0.068837589366,3.866274,4.658161,32.35878,0.06709622,0.2137935,0.2755271,1.28875339989289,0.02581584,0.007497055,0.0404544,0.03357713,1737.451,0.7639972,103.059,"baseline","rep2"
1102,"F",2022-10-28 14:47:35,2022-10-28,14:47:35,19,26.4599999999991,0.121572452316,3.638827,4.384129,32.37904,0.07543782,0.3830386,0.467136,1.21955332961221,0.04331582,0.03719724,0.05732146,0.04757679,1737.37,0.7484124,103.0527,"baseline","rep2"
1102,"F",2022-10-28 15:19:35,2022-10-28,15:19:35,19,91.2099999999991,0.10049103015,3.819302,4.601568,32.35688,0.07056163,0.3165629,0.3863256,1.220375476722,0.01972314,0.01376585,0.1176822,0.09767619,1737.466,0.7621867,103.0299,"baseline","rep2"
1102,"F",2022-10-28 15:49:36,2022-10-28,15:49:36,19,38.5099999999984,0.09805087677,3.61185,4.351626,32.42605,0.06934593,0.3123451,0.3645834,1.16724546022973,0.02796029,0.01742047,0.05308361,0.04405939,1737.457,0.7456715,103.0352,"baseline","rep2"
1102,"F",2022-10-28 15:57:36,2022-10-28,15:57:36,19,9.83000000000175,0.105535065132,3.620679,4.362264,32.36135,0.07032059,0.3389234,0.3826588,1.12904213754494,0.04391757,0.03312458,0.2184746,0.1813339,1737.384,0.744495,103.0353,"baseline","rep2"
1102,"F",2022-10-28 16:33:36,2022-10-28,16:33:36,19,37.8499999999985,0.119847388332,3.558132,4.286906,32.39328,0.07338569,0.3854538,0.4325344,1.12214330225827,0.01928183,0.01327542,0.04888692,0.04057617,1737.467,0.7457874,103.0335,"baseline","rep2"
1102,"F",2022-10-28 16:49:36,2022-10-28,16:49:36,19,13.2000000000007,0.097679129142,3.426862,4.12875,32.38857,0.06831767,0.3153837,0.348154,1.1039061308495,0.08477446,0.04512909,0.1328349,0.1102529,1737.388,0.7423313,103.0332,"baseline","rep2"
1102,"F",2022-10-28 17:29:36,2022-10-28,17:29:36,19,121.100000000002,0.092126370546,3.383947,4.077044,32.4237,0.06889625,0.2933081,0.3431395,1.16989438750583,0.01234782,0.01111387,0.03939801,0.03270036,1737.446,0.7656806,103.0283,"baseline","rep2"
1102,"F",2022-10-28 17:53:36,2022-10-28,17:53:36,19,30.2799999999988,0.04670909586,3.26003,3.927747,32.39437,0.05871072,0.1497802,0.1701638,1.13609008400309,0.03282796,0.01838364,0.4586163,0.3806515,1738.833,0.7583303,103.0454,"baseline","rep2"
1102,"F",2022-10-28 18:17:36,2022-10-28,18:17:36,19,76.5699999999997,0.13938464757,3.529354,4.252234,32.41364,0.07784209,0.4481267,0.5036258,1.12384689419309,0.01786539,0.02261009,0.03272855,0.02716471,1737.502,0.7772811,103.056,"baseline","rep2"
1102,"F",2022-10-28 18:49:36,2022-10-28,18:49:36,19,157.830000000002,0.08983427019,3.207644,3.864632,32.38004,0.07232866,0.2800947,0.3556823,1.26986444227613,0.02262563,0.01206576,0.0364538,0.03025666,1737.414,0.7602167,103.0612,"baseline","rep2"
1102,"F",2022-10-28 19:19:37,2022-10-28,19:19:37,19,141.329999999998,0.10366447266,3.224547,3.884996,32.349,0.07202144,0.3321238,0.3786992,1.14023505692757,0.02222466,0.009724939,0.04339129,0.03601477,1737.445,0.7575721,103.0462,"baseline","rep2"
1102,"F",2022-10-28 19:27:37,2022-10-28,19:27:37,19,16.7599999999984,0.113228189424,3.201523,3.857257,32.427,0.07337724,0.366296,0.4010524,1.09488610304235,0.01412311,0.009449782,0.03386224,0.02810566,1737.392,0.7567115,103.0569,"baseline","rep2"
1102,"F",2022-10-28 20:03:37,2022-10-28,20:03:37,19,130.450000000001,0.126622727532,3.464459,4.174047,32.36324,0.07701257,0.410872,0.4440617,1.08077868533266,0.03095486,0.04625952,0.2111568,0.1752601,1737.457,0.773809,103.0581,"baseline","rep2"
1102,"F",2022-10-28 20:19:37,2022-10-28,20:19:37,19,383.91,0.212457818244,3.633515,4.377729,31.9978,0.0964588,0.68393,0.7645529,1.11788180076908,0.1768249,0.1170978,0.07759267,0.06440189,1737.422,0.7851979,103.0552,"baseline","rep2"
1102,"F",2022-10-28 20:59:37,2022-10-28,20:59:37,19,1411.99,0.273307086192,2.402473,2.894546,22.67797,0.1086925,0.8939708,0.9330734,1.04374035483038,0.02784944,0.02895257,0.01205816,0.01000831,1737.441,0.717921,103.0787,"baseline","rep2"
1102,"F",2022-10-28 21:23:37,2022-10-28,21:23:37,19,834.439999999999,0.281795991414,1.547398,1.864335,18.94577,0.1108812,0.9197417,0.9691662,1.05373736995941,0.03695277,0.05045665,0.01441216,0.01196211,1737.469,0.6462212,103.0617,"baseline","rep2"
1102,"F",2022-10-28 21:47:37,2022-10-28,21:47:37,19,844.41,0.34409667012,1.339913,1.614353,21.02318,0.120452,1.138002,1.13027,0.993205635842468,0.07543728,0.03403049,0.04128008,0.03426244,1737.41,0.6307206,103.0694,"baseline","rep2"
1102,"F",2022-10-28 22:19:37,2022-10-28,22:19:37,19,1084.16,0.276993892854,1.406615,1.694717,21.32333,0.1111019,0.9029091,0.9567813,1.05966514237147,0.07229263,0.06371699,0.02080827,0.01727088,1737.375,0.6435081,103.0782,"baseline","rep2"
1102,"F",2022-10-28 22:49:38,2022-10-28,22:49:38,19,974.889999999999,0.32314123968,1.569193,1.890594,21.34652,0.1156876,1.073774,1.043349,0.971665359749817,0.03949869,0.0332192,0.0185264,0.0153769,1737.563,0.6493146,103.0529,"baseline","rep2"
1102,"F",2022-10-28 22:57:38,2022-10-28,22:57:38,19,254.170000000002,0.33359064522,1.628612,1.962183,21.2907,0.1211127,1.093349,1.131063,1.03449401792108,0.05993811,0.0454959,0.01827352,0.01516702,1737.453,0.6540646,103.0574,"baseline","rep2"
1102,"F",2022-10-28 23:33:38,2022-10-28,23:33:38,19,833.23,0.18331758711,1.691818,2.038335,21.31155,0.09097148,0.6034403,0.6122377,1.01457874126073,0.02831528,0.01142593,0.0208487,0.01730444,1737.475,0.6543896,103.0369,"baseline","rep2"
1102,"F",2022-10-28 23:49:38,2022-10-28,23:49:38,19,187.68,0.171590481048,1.578117,1.901345,21.30567,0.08880525,0.566586,0.5668408,1.00044971107652,0.01453952,0.01136705,0.02109187,0.01750627,1737.539,0.6445681,103.0249,"baseline","rep2"
1102,"F",2022-10-29 01:17:38,2022-10-29,01:17:38,19,958.169999999998,0.27749633625,1.825962,2.199954,21.33227,0.1094082,0.9171667,0.9135488,0.996055351769749,0.01879176,0.01413848,0.024133,0.02003041,1737.36,0.6529508,103.0045,"baseline","rep2"
1102,"F",2022-10-29 01:49:38,2022-10-29,01:49:38,19,1233.72,0.291862234566,1.939186,2.336369,21.32367,0.113556,0.9614573,0.9722128,1.01118666424396,0.08881234,0.07530425,0.03314775,0.02751266,1737.388,0.6577151,103.0154,"baseline","rep2"
1102,"F",2022-10-29 02:19:39,2022-10-29,02:19:39,19,986.090000000004,0.3222576399,1.90565,2.295964,21.33265,0.1213457,1.055371,1.095609,1.03812687670971,0.04967418,0.03818664,0.0208458,0.01730203,1737.443,0.6482237,103.03,"baseline","rep2"
1102,"F",2022-10-29 03:19:39,2022-10-29,03:19:39,19,531.739999999998,0.35880457746,2.200617,2.651345,21.33073,0.1243353,1.196093,1.144913,0.957210685122311,0.04517416,0.04525838,0.03297323,0.02736779,1737.454,0.6649094,102.9655,"baseline","rep2"
1102,"F",2022-10-29 03:59:39,2022-10-29,03:59:39,19,1484.47,0.33033171024,2.125501,2.560845,21.31368,0.1196788,1.095728,1.073476,0.979692040360381,0.0715826,0.04514237,0.02173905,0.01804342,1737.441,0.6538382,102.9488,"baseline","rep2"
1102,"F",2022-10-29 04:23:39,2022-10-29,04:23:39,19,805.32,0.282855246072,2.147147,2.586924,21.35038,0.1099944,0.9446298,0.8964449,0.948990705141845,0.04564015,0.0376601,0.02557252,0.02122518,1737.451,0.6550171,102.9249,"baseline","rep2"
1102,"F",2022-10-29 05:49:40,2022-10-29,05:49:40,19,967.479999999996,0.28520070222,2.213876,2.667321,21.37025,0.1111195,0.9407292,0.9456883,1.00527154892184,0.09068625,0.07498623,0.02671186,0.02217081,1737.491,0.6478488,102.9105,"baseline","rep2"
1102,"F",2022-10-29 05:57:40,2022-10-29,05:57:40,19,154.090000000004,0.21656118708,1.963088,2.365167,21.37837,0.1006454,0.7158914,0.7125001,0.995262828970986,0.01785419,0.009732281,0.01489502,0.01236287,1737.455,0.6359576,102.9217,"baseline","rep2"
1102,"F",2022-10-29 06:33:40,2022-10-29,06:33:40,19,549.379999999997,0.172250901186,1.842794,2.220234,22.3392,0.08888788,0.5751027,0.5464454,0.950170117441633,0.03582585,0.0205174,0.01644272,0.01364746,1737.466,0.6228784,102.9306,"baseline","rep2"
1102,"F",2022-10-29 06:49:40,2022-10-29,06:49:40,19,87.0299999999988,0.163852537506,1.850329,2.229312,23.31742,0.08804259,0.5407279,0.5423752,1.00304644905506,0.0176742,0.0164691,0.01222049,0.01014301,1737.433,0.6262431,102.9258,"baseline","rep2"
1102,"F",2022-10-29 07:29:40,2022-10-29,07:29:40,19,88.0299999999988,0.147635902974,2.184995,2.632524,25.68057,0.08500172,0.4810207,0.5107557,1.06181646652628,0.01630549,0.01010928,0.02661417,0.02208976,1737.429,0.6491589,102.9191,"baseline","rep2"
1102,"F",2022-10-29 07:53:40,2022-10-29,07:53:40,19,39.8100000000049,0.1268028741,2.398215,2.889416,27.19338,0.07924241,0.4188018,0.4185202,0.999327605564255,0.01463605,0.00790109,0.03290186,0.02730856,1737.407,0.669656,102.9451,"baseline","rep2"
1102,"F",2022-10-29 08:17:40,2022-10-29,08:17:40,19,72.489999999998,0.16266389832,2.90316,3.497783,28.66272,0.08759538,0.5262372,0.5760978,1.09474928796368,0.01427221,0.01414794,0.03497263,0.02902727,1737.377,0.7078491,102.9659,"baseline","rep2"
1102,"F",2022-10-29 08:49:40,2022-10-29,08:49:40,19,53.7799999999988,0.111499238676,3.294648,3.969455,30.62045,0.07740911,0.3566294,0.4094432,1.1480915482571,0.0155857,0.01047614,0.04621515,0.03835857,1737.424,0.7474413,102.9923,"baseline","rep2"
1102,"F",2022-10-29 09:19:41,2022-10-29,09:19:41,19,45.9300000000003,0.131516414946,3.862233,4.653293,32.57605,0.07881485,0.4287321,0.4541655,1.05932236004722,0.01820904,0.01293589,0.03371473,0.02798326,1737.447,0.8062783,102.9766,"baseline","rep2"
1102,"F",2022-10-29 09:27:41,2022-10-29,09:27:41,19,6.5199999999968,0.12446964369,3.978516,4.793393,32.40967,0.0803151,0.3931593,0.4747317,1.20747925840747,0.01291595,0.0222734,0.04850157,0.04025633,1737.538,0.8092077,102.9747,"baseline","rep2"
1102,"F",2022-10-29 10:03:41,2022-10-29,10:03:41,19,31.1600000000035,0.089854501296,4.334213,5.221944,32.39444,0.07360734,0.2763504,0.3693292,1.33645256167532,0.01512443,0.01212677,0.04457166,0.03699444,1737.434,0.846447,102.9759,"baseline","rep2"
1102,"F",2022-10-29 10:19:41,2022-10-29,10:19:41,19,64.6500000000015,0.110101638864,4.58881,5.528687,32.37873,0.07855631,0.3368924,0.458711,1.36159497809983,0.06616224,0.05456268,0.6876591,0.570757,1738.859,0.8579037,102.9717,"baseline","rep2"
1102,"F",2022-10-29 10:59:41,2022-10-29,10:59:41,19,200.669999999998,0.089191673088,4.669528,5.625938,32.35799,0.06918808,0.281429,0.3412443,1.21254135145987,0.01908956,0.01892384,0.04592619,0.03811877,1737.347,0.869832,102.941,"baseline","rep2"
1102,"F",2022-10-29 11:23:41,2022-10-29,11:23:41,19,24.0500000000029,0.120041693226,4.499175,5.420693,32.36255,0.07304472,0.3865897,0.4314149,1.11595032149072,0.01429869,0.01723481,0.05191529,0.04308968,1737.481,0.8593217,102.9302,"baseline","rep2"
1102,"F",2022-10-29 11:47:41,2022-10-29,11:47:41,19,24.9499999999971,0.09856530327,4.472149,5.388132,32.3344,0.07040264,0.3235877,0.3322748,1.02684619965468,0.01539287,0.01264733,0.2497551,0.2072967,1737.41,0.8470175,102.9284,"baseline","rep2"
